Airline,Journey_month,Journey_year,Source,Destination,Route,Dep_Time,Arrival_Time,Duration_Hours,Duration_Minutes,Duration_In_Minutes,Total_Stops,Price_rupee,Log_price,Class,Additional_Info
GoAir,5,2019,Kolkata,Banglore,CCU → AMD → BLR,16:40,00:15,7.0,35.0,455.0,1.0,8777,9.079889942592118,Economy,No info
GoAir,6,2019,Delhi,Cochin,DEL → BOM → COK,14:25,19:35,5.0,10.0,310.0,1.0,7870,8.970813341411448,Economy,No info
Air India,6,2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,11:10,23.0,10.0,1390.0,2.0,9416,9.150165648940114,Economy,No info
SpiceJet,5,2019,Mumbai,Hyderabad,BOM → HYD,22:45,00:15,1.0,30.0,90.0,0.0,2175,7.684783943522785,Economy,No check-in baggage included
Multiple carriers,6,2019,Delhi,Cochin,DEL → HYD → COK,09:45,22:30,12.0,45.0,765.0,1.0,9646,9.174298600628918,Economy,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,04:40,8.0,40.0,520.0,1.0,13731,9.527411329321751,Business,No info
Air India,3,2019,Delhi,Cochin,DEL → HYD → BOM → COK,07:05,19:15,36.0,10.0,2170.0,2.0,11552,9.354613861132608,Economy,No info
Air India,3,2019,Banglore,New Delhi,BLR → BOM → BHO → DEL,08:50,23:25,38.0,35.0,2315.0,2.0,10783,9.285726098882073,Economy,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,14:25,21.0,25.0,1285.0,1.0,11467,9.347228624038305,Economy,No info
Air India,6,2019,Delhi,Cochin,DEL → BOM → COK,07:00,19:15,12.0,15.0,735.0,1.0,8879,9.091444217032327,Economy,No info
Multiple carriers,6,2019,Delhi,Cochin,DEL → BOM → COK,12:50,01:30,12.0,40.0,760.0,1.0,6795,8.823942326585245,Economy,No info
IndiGo,3,2019,Delhi,Cochin,DEL → BOM → COK,07:30,15:30,8.0,0.0,480.0,1.0,14871,9.607168286688683,Business,No info
Multiple carriers,3,2019,Delhi,Cochin,DEL → IDR → BOM → COK,15:05,01:35,10.0,30.0,630.0,2.0,34503,10.44880155576069,Business,No info
Air India,6,2019,Delhi,Cochin,DEL → HYD → MAA → COK,07:05,09:25,26.0,20.0,1580.0,2.0,10975,9.303375237943373,Economy,No info
Air India,5,2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,09:50,23:15,13.0,25.0,805.0,2.0,15170,9.627075072342578,Business,No info
Air India,5,2019,Kolkata,Banglore,CCU → MAA → BLR,14:35,14:35,24.0,0.0,1440.0,1.0,7001,8.853808274977197,Economy,No info
Air India,5,2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,18:30,9.0,5.0,545.0,1.0,8576,9.056722883310583,Economy,No info
Jet Airways,5,2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,04:25,8.0,55.0,535.0,2.0,15129,9.624368710744834,Business,No info
IndiGo,4,2019,Banglore,Delhi,BLR → DEL,08:30,11:20,2.0,50.0,170.0,0.0,4823,8.481151420068972,Economy,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,19:50,13.0,20.0,800.0,1.0,10844,9.291367210618557,Economy,In-flight meal not included
Vistara,6,2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,20:20,24.0,0.0,1440.0,1.0,8085,8.997765772011208,Economy,No info
Jet Airways,3,2019,Delhi,Cochin,DEL → UDR → BOM → COK,18:20,04:25,34.0,5.0,2045.0,2.0,20747,9.940156936893139,Business,No info
Air India,5,2019,Kolkata,Banglore,CCU → DEL → BLR,17:30,08:55,15.0,25.0,925.0,1.0,10203,9.230437073675304,Economy,No info
Jet Airways,5,2019,Delhi,Cochin,DEL → BOM → COK,19:45,19:00,23.0,15.0,1395.0,1.0,12898,9.464827539570322,Business,In-flight meal not included
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,08:15,25.0,45.0,1545.0,1.0,13941,9.542589417753089,Business,No info
IndiGo,5,2019,Delhi,Cochin,DEL → BOM → COK,10:35,21:00,10.0,25.0,625.0,1.0,7503,8.923058219545728,Economy,No info
Jet Airways,6,2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10.0,0.0,600.0,1.0,14714,9.59655470049221,Business,No info
IndiGo,6,2019,Delhi,Cochin,DEL → HYD → COK,07:35,12:10,4.0,35.0,275.0,1.0,5054,8.52793528794814,Economy,No info
GoAir,3,2019,Banglore,New Delhi,BLR → DEL,20:55,23:50,2.0,55.0,175.0,0.0,8722,9.073603848402712,Economy,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,10:05,27.0,35.0,1655.0,1.0,8586,9.057888248784506,Economy,In-flight meal not included
Air India,6,2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2.0,50.0,170.0,0.0,5228,8.561784074744113,Economy,No info
Air India,5,2019,Mumbai,Hyderabad,BOM → HYD,13:55,15:25,1.0,30.0,90.0,0.0,3100,8.039157390473237,Economy,No info
IndiGo,6,2019,Delhi,Cochin,DEL → COK,05:35,08:50,3.0,15.0,195.0,0.0,6541,8.785845337961213,Economy,No info
Multiple carriers,5,2019,Delhi,Cochin,DEL → BOM → COK,10:20,19:15,8.0,55.0,535.0,1.0,8266,9.019905995071678,Economy,No info
IndiGo,6,2019,Delhi,Cochin,DEL → BOM → COK,18:35,01:30,6.0,55.0,415.0,1.0,6628,8.799058378546453,Economy,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,04:40,12.0,10.0,730.0,1.0,9663,9.176059437999308,Economy,In-flight meal not included
Jet Airways,6,2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,6.0,5.0,365.0,1.0,9899,9.200189020919808,Economy,In-flight meal not included
IndiGo,3,2019,Delhi,Cochin,DEL → HYD → MAA → COK,04:55,21:20,16.0,25.0,985.0,2.0,6223,8.736007384569218,Economy,No info
IndiGo,6,2019,Kolkata,Banglore,CCU → HYD → BLR,15:15,20:30,5.0,15.0,315.0,1.0,5380,8.59044365315583,Economy,No info
Multiple carriers,6,2019,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13.0,30.0,810.0,1.0,7740,8.954156966583772,Economy,No info
Jet Airways,6,2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,19:50,13.0,20.0,800.0,1.0,9899,9.200189020919808,Economy,In-flight meal not included
Jet Airways,5,2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2.0,55.0,175.0,0.0,5198,8.556029215201436,Economy,In-flight meal not included
Jet Airways,3,2019,Delhi,Cochin,DEL → IDR → BOM → COK,05:25,04:25,23.0,0.0,1380.0,2.0,9254,9.132811169466946,Economy,In-flight meal not included
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,10:05,20.0,0.0,1200.0,1.0,14388,9.574149804815514,Business,No info
Vistara,5,2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,09:05,25.0,55.0,1555.0,1.0,8137,9.004176840696656,Economy,No info
Air India,5,2019,Delhi,Cochin,DEL → CCU → BOM → COK,20:15,19:15,23.0,0.0,1380.0,2.0,13591,9.517163087955348,Business,No info
SpiceJet,5,2019,Kolkata,Banglore,CCU → KNU → BLR,11:35,18:50,7.0,15.0,435.0,1.0,8479,9.045347797304004,Economy,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,18:15,23.0,20.0,1400.0,1.0,10844,9.291367210618557,Economy,In-flight meal not included
Air India,6,2019,Kolkata,Banglore,CCU → DEL → BLR,17:30,20:25,26.0,55.0,1615.0,1.0,10203,9.230437073675304,Economy,No info
IndiGo,6,2019,Delhi,Cochin,DEL → HYD → COK,14:20,22:30,8.0,10.0,490.0,1.0,6938,8.844768827529695,Economy,No info
Multiple carriers,6,2019,Delhi,Cochin,DEL → HYD → COK,09:45,22:30,12.0,45.0,765.0,1.0,9646,9.174298600628918,Economy,No info
IndiGo,6,2019,Delhi,Cochin,DEL → BOM → COK,16:00,21:00,5.0,0.0,300.0,1.0,6593,8.7937637591133,Economy,No info
Vistara Premium economy,3,2019,Chennai,Kolkata,MAA → CCU,07:05,09:20,2.0,15.0,135.0,0.0,9125,9.118773178450692,Economy,No info
Multiple carriers,5,2019,Delhi,Cochin,DEL → BOM → COK,15:15,01:30,10.0,15.0,615.0,1.0,7670,8.945071894361302,Economy,No info
Air India,6,2019,Kolkata,Banglore,CCU → VNS → DEL → BLR,14:30,23:15,8.0,45.0,525.0,2.0,15894,9.673696958500125,Business,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → GAU → BLR,10:20,17:35,7.0,15.0,435.0,1.0,5608,8.631949428714426,Economy,In-flight meal not included
GoAir,5,2019,Delhi,Cochin,DEL → AMD → COK,07:25,13:20,5.0,55.0,355.0,1.0,5842,8.672828482947686,Economy,No info
SpiceJet,3,2019,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4.0,30.0,270.0,1.0,4466,8.404248432400102,Economy,No info
IndiGo,6,2019,Chennai,Kolkata,MAA → CCU,13:15,15:35,2.0,20.0,140.0,0.0,3597,8.187855443695623,Economy,No info
Jet Airways,3,2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,23:00,11.0,20.0,680.0,1.0,13555,9.514510761932765,Business,No info
Air India,6,2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:15,9.0,15.0,555.0,1.0,10979,9.303739636234733,Economy,No info
Jet Airways,5,2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13.0,30.0,810.0,2.0,15129,9.624368710744834,Business,No info
Air India,3,2019,Delhi,Cochin,DEL → COK,14:10,17:10,3.0,0.0,180.0,0.0,5674,8.643649615368796,Economy,No info
Vistara,4,2019,Banglore,Delhi,BLR → DEL,09:45,12:35,2.0,50.0,170.0,0.0,5613,8.6328406149422,Economy,No info
SpiceJet,3,2019,Kolkata,Banglore,CCU → BLR,22:20,00:40,2.0,20.0,140.0,0.0,5725,8.65259782842244,Economy,No check-in baggage included
IndiGo,3,2019,Banglore,New Delhi,BLR → DEL,16:55,19:45,2.0,50.0,170.0,0.0,10067,9.217018026729423,Economy,No info
SpiceJet,4,2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2.0,50.0,170.0,0.0,4885,8.493924564476883,Economy,No check-in baggage included
Air India,6,2019,Delhi,Cochin,DEL → MAA → COK,06:05,09:25,27.0,20.0,1640.0,1.0,7690,8.94767606249969,Economy,No info
IndiGo,3,2019,Delhi,Cochin,DEL → BOM → COK,20:30,01:35,5.0,5.0,305.0,1.0,8258,9.018937706446035,Economy,No info
Multiple carriers,6,2019,Delhi,Cochin,DEL → BOM → COK,07:00,21:00,14.0,0.0,840.0,1.0,7408,8.910315776326016,Economy,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,20:45,12.0,20.0,740.0,1.0,10844,9.291367210618557,Economy,In-flight meal not included
Jet Airways,3,2019,Delhi,Cochin,DEL → MAA → BOM → COK,16:10,18:50,26.0,40.0,1600.0,2.0,8728,9.074291527512907,Economy,In-flight meal not included
IndiGo,6,2019,Delhi,Cochin,DEL → BOM → COK,11:25,21:00,9.0,35.0,575.0,1.0,5894,8.68169016329764,Economy,No info
Air India,3,2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2.0,35.0,155.0,0.0,4435,8.39728289474368,Economy,No info
Jet Airways,5,2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1.0,25.0,85.0,0.0,4050,8.306472160100585,Economy,In-flight meal not included
IndiGo,4,2019,Kolkata,Banglore,CCU → BLR,22:15,00:50,2.0,35.0,155.0,0.0,4174,8.336630087637147,Economy,No info
Air India,3,2019,Delhi,Cochin,DEL → MAA → COK,09:45,09:25,23.0,40.0,1420.0,1.0,5957,8.692322277628687,Economy,No info
Jet Airways,6,2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,21:05,28.0,5.0,1685.0,1.0,12692,9.448727152703086,Business,No info
IndiGo,3,2019,Banglore,New Delhi,BLR → DEL,16:55,19:45,2.0,50.0,170.0,0.0,7303,8.89604050162011,Economy,No info
Air India,5,2019,Kolkata,Banglore,CCU → HYD → BLR,19:00,11:05,16.0,5.0,965.0,1.0,6117,8.718827059242566,Economy,No info
IndiGo,5,2019,Delhi,Cochin,DEL → COK,05:35,08:50,3.0,15.0,195.0,0.0,6015,8.70201162840878,Economy,No info
Air India,6,2019,Kolkata,Banglore,CCU → BOM → GOI → BLR,09:25,05:35,20.0,10.0,1210.0,2.0,11642,9.362374527831681,Economy,No info
Multiple carriers,5,2019,Delhi,Cochin,DEL → BOM → COK,06:40,19:15,12.0,35.0,755.0,1.0,7564,8.931155429778348,Economy,No info
IndiGo,4,2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3.0,0.0,180.0,0.0,4823,8.481151420068972,Economy,No info
IndiGo,6,2019,Delhi,Cochin,DEL → HYD → COK,05:05,16:10,11.0,5.0,665.0,1.0,6442,8.770594329891145,Economy,No info
Air India,6,2019,Kolkata,Banglore,CCU → HYD → BLR,19:00,11:05,16.0,5.0,965.0,1.0,6327,8.752581469146884,Economy,No info
Air India,3,2019,Delhi,Cochin,DEL → BLR → COK,09:45,08:15,22.0,30.0,1350.0,1.0,7416,8.91139510724569,Economy,No info
Air India,5,2019,Delhi,Cochin,DEL → LKO → BOM → COK,07:10,07:40,24.0,30.0,1470.0,2.0,14588,9.58795455192857,Business,No info
Multiple carriers,6,2019,Delhi,Cochin,DEL → BOM → COK,10:00,01:30,15.0,30.0,930.0,1.0,7198,8.881558488638976,Economy,No info
Air India,6,2019,Delhi,Cochin,DEL → BOM → COK,07:00,19:15,12.0,15.0,735.0,1.0,8669,9.06750872286864,Economy,No info
IndiGo,6,2019,Delhi,Cochin,DEL → BOM → COK,06:40,21:00,14.0,20.0,860.0,1.0,6093,8.714895850248494,Economy,No info
Air India,5,2019,Kolkata,Banglore,CCU → VNS → DEL → BLR,14:30,12:30,22.0,0.0,1320.0,2.0,15107,9.622913491543725,Business,No info
Air India,5,2019,Delhi,Cochin,DEL → BOM → COK,09:00,07:40,22.0,40.0,1360.0,1.0,8372,9.03264808356589,Economy,No info
Jet Airways,4,2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,22:35,14.0,10.0,850.0,1.0,7064,8.862766742283796,Economy,In-flight meal not included
Vistara,3,2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,22:55,15.0,45.0,945.0,1.0,12732,9.451873788401983,Business,No info
SpiceJet,6,2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2.0,20.0,140.0,0.0,3597,8.187855443695623,Economy,No info
IndiGo,3,2019,Banglore,New Delhi,BLR → DEL,08:30,11:30,3.0,0.0,180.0,0.0,7303,8.89604050162011,Economy,No info
Air India,6,2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,20:25,14.0,35.0,875.0,2.0,10991,9.3048320350689,Economy,No info
Air India,3,2019,Banglore,New Delhi,BLR → VGA → DEL,10:30,11:20,24.0,50.0,1490.0,1.0,10321,9.241935933565934,Economy,No info
IndiGo,6,2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2.0,50.0,170.0,0.0,3943,8.279697133877628,Economy,No info
IndiGo,5,2019,Delhi,Cochin,DEL → MAA → COK,07:15,12:30,5.0,15.0,315.0,1.0,5636,8.636929873018572,Economy,No info
IndiGo,4,2019,Kolkata,Banglore,CCU → HYD → BLR,15:15,20:05,4.0,50.0,290.0,1.0,4268,8.358900612421644,Economy,No info
Jet Airways,6,2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13.0,30.0,810.0,2.0,13014,9.47378098005493,Business,No info
Multiple carriers,5,2019,Delhi,Cochin,DEL → BOM → COK,09:00,21:00,12.0,0.0,720.0,1.0,13727,9.52711997525166,Business,No info
IndiGo,4,2019,Kolkata,Banglore,CCU → BLR,15:15,17:45,2.0,30.0,150.0,0.0,4174,8.336630087637147,Economy,No info
Air India,3,2019,Delhi,Cochin,DEL → JAI → BOM → COK,12:00,19:15,7.0,15.0,435.0,2.0,10493,9.25846364715791,Economy,No info
IndiGo,5,2019,Delhi,Cochin,DEL → BOM → COK,10:35,21:00,10.0,25.0,625.0,1.0,6794,8.82379514872053,Economy,No info
IndiGo,5,2019,Kolkata,Banglore,CCU → PNQ → BLR,21:00,02:15,5.0,15.0,315.0,1.0,7228,8.885717651712119,Economy,No info
Jet Airways,3,2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,18:25,11.0,25.0,685.0,1.0,26890,10.19950974926291,Business,No info
Multiple carriers,6,2019,Delhi,Cochin,DEL → HYD → COK,07:10,16:10,9.0,0.0,540.0,1.0,7038,8.85907931788153,Economy,No info
Jet Airways,4,2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,08:15,25.0,45.0,1545.0,1.0,7064,8.862766742283796,Economy,In-flight meal not included
Jet Airways,3,2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,23:25,26.0,15.0,1575.0,1.0,10031,9.213435576883485,Economy,In-flight meal not included
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,04:40,8.0,40.0,520.0,1.0,9663,9.176059437999308,Economy,In-flight meal not included
Air Asia,5,2019,Banglore,Delhi,BLR → DEL,23:55,02:45,2.0,50.0,170.0,0.0,4483,8.40804774415544,Economy,No info
Jet Airways,6,2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3.0,0.0,180.0,0.0,5769,8.660254034256889,Economy,In-flight meal not included
IndiGo,4,2019,Kolkata,Banglore,CCU → BLR,15:15,17:45,2.0,30.0,150.0,0.0,4804,8.477204183199873,Economy,No info
Air India,5,2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2.0,35.0,155.0,0.0,4145,8.329658067569396,Economy,No info
Air India,5,2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2.0,35.0,155.0,0.0,4880,8.492900498847193,Economy,No info
SpiceJet,6,2019,Chennai,Kolkata,MAA → CCU,09:45,12:00,2.0,15.0,135.0,0.0,3543,8.172729104865471,Economy,No check-in baggage included
Jet Airways,3,2019,Banglore,New Delhi,BLR → BOM → DEL,08:55,21:20,12.0,25.0,745.0,1.0,27992,10.239674034047525,Business,1 Long layover
IndiGo,5,2019,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13.0,30.0,810.0,1.0,7191,8.880585523102495,Economy,No info
Vistara,4,2019,Banglore,Delhi,BLR → DEL,07:00,09:40,2.0,40.0,160.0,0.0,5403,8.594709633844065,Economy,No info
Jet Airways,6,2019,Delhi,Cochin,DEL → JDH → BOM → COK,11:40,19:00,7.0,20.0,440.0,2.0,15812,9.668524424416576,Business,In-flight meal not included
Jet Airways,4,2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3.0,0.0,180.0,0.0,4544,8.421562960400987,Economy,In-flight meal not included
Air Asia,6,2019,Delhi,Cochin,DEL → BLR → COK,16:45,22:25,5.0,40.0,340.0,1.0,11410,9.342245442856122,Economy,No info
IndiGo,5,2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2.0,25.0,145.0,0.0,4332,8.37378460812088,Economy,No info
Jet Airways,4,2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3.0,0.0,180.0,0.0,4544,8.421562960400987,Economy,In-flight meal not included
IndiGo,5,2019,Kolkata,Banglore,CCU → MAA → BLR,06:20,10:20,4.0,0.0,240.0,1.0,4226,8.349011198176003,Economy,No info
Air India,6,2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2.0,35.0,155.0,0.0,4145,8.329658067569396,Economy,No info
Multiple carriers,6,2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:15,9.0,15.0,555.0,1.0,14848,9.605620455025981,Business,No info
IndiGo,4,2019,Banglore,Delhi,BLR → DEL,00:30,03:25,2.0,55.0,175.0,0.0,3419,8.137103389639302,Economy,No info
Jet Airways,3,2019,Banglore,New Delhi,BLR → DEL,18:55,21:55,3.0,0.0,180.0,0.0,7229,8.885855993000296,Economy,No info
SpiceJet,6,2019,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4.0,30.0,270.0,1.0,5830,8.670772279344538,Economy,No info
Jet Airways,3,2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,07:40,17.0,35.0,1055.0,1.0,10972,9.303101852057495,Economy,In-flight meal not included
Jet Airways,3,2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,08:10,13.0,15.0,795.0,1.0,14231,9.56317796268366,Business,No info
Jet Airways,6,2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,19:50,24.0,55.0,1495.0,1.0,10844,9.291367210618557,Economy,In-flight meal not included
SpiceJet,5,2019,Kolkata,Banglore,CCU → IXB → BLR,11:15,18:30,7.0,15.0,435.0,1.0,11468,9.34731582700326,Economy,No info
Air Asia,5,2019,Kolkata,Banglore,CCU → BLR,22:50,01:20,2.0,30.0,150.0,0.0,4409,8.391403185357937,Economy,No info
Jet Airways,6,2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,12:35,22.0,0.0,1320.0,2.0,13376,9.501217335324483,Business,No info
IndiGo,6,2019,Banglore,Delhi,BLR → DEL,23:30,02:20,2.0,50.0,170.0,0.0,4077,8.313116702819253,Economy,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,21:05,11.0,30.0,690.0,1.0,13067,9.477845246989146,Business,No info
IndiGo,6,2019,Banglore,Delhi,BLR → DEL,07:10,10:05,2.0,55.0,175.0,0.0,4823,8.481151420068972,Economy,No info
Multiple carriers,3,2019,Delhi,Cochin,DEL → BOM → COK,06:50,19:15,12.0,25.0,745.0,1.0,14817,9.603530449208735,Business,In-flight meal not included
IndiGo,3,2019,Chennai,Kolkata,MAA → CCU,07:55,10:15,2.0,20.0,140.0,0.0,4326,8.372398606513004,Economy,No info
Multiple carriers,3,2019,Delhi,Cochin,DEL → BOM → COK,07:00,21:00,14.0,0.0,840.0,1.0,15603,9.655218482441182,Business,No info
Air India,3,2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,16:45,23:15,30.0,30.0,1830.0,2.0,13885,9.538564399740899,Business,No info
Jet Airways,3,2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,09:00,21.0,20.0,1280.0,1.0,17261,9.75620490038669,Business,No info
Multiple carriers,6,2019,Delhi,Cochin,DEL → GWL → IDR → BOM → COK,11:35,21:00,9.0,25.0,565.0,3.0,15629,9.656883441842194,Business,No info
Air India,5,2019,Kolkata,Banglore,CCU → BBI → HYD → BLR,09:10,04:40,19.0,30.0,1170.0,2.0,6117,8.718827059242566,Economy,No info
Jet Airways,6,2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,04:25,29.0,20.0,1760.0,2.0,12819,9.458683724312134,Business,No info
Multiple carriers,5,2019,Delhi,Cochin,DEL → BOM → COK,18:15,01:30,7.0,15.0,435.0,1.0,13377,9.501292093295586,Business,No info
Jet Airways,3,2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,15:15,8.0,15.0,495.0,1.0,26890,10.19950974926291,Business,No info
IndiGo,5,2019,Banglore,Delhi,BLR → DEL,00:30,03:25,2.0,55.0,175.0,0.0,3419,8.137103389639302,Economy,No info
Air India,5,2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,09:50,23:15,13.0,25.0,805.0,2.0,14960,9.613135251528469,Business,No info
Air India,3,2019,Mumbai,Hyderabad,BOM → HYD,19:30,20:45,1.0,15.0,75.0,0.0,11185,9.32232887392423,Economy,No info
Air India,5,2019,Delhi,Cochin,DEL → BOM → COK,19:00,19:15,24.0,15.0,1455.0,1.0,8372,9.03264808356589,Economy,No info
Jet Airways,6,2019,Delhi,Cochin,DEL → BOM → COK,02:15,12:35,10.0,20.0,620.0,1.0,10262,9.23620303150191,Economy,In-flight meal not included
Air India,6,2019,Kolkata,Banglore,CCU → BOM → COK → BLR,16:50,13:45,20.0,55.0,1255.0,2.0,11542,9.353747835270912,Economy,No info
SpiceJet,4,2019,Kolkata,Banglore,CCU → MAA → BLR,15:05,20:20,5.0,15.0,315.0,1.0,4649,8.444407421690585,Economy,No info
Jet Airways,3,2019,Mumbai,Hyderabad,BOM → HYD,19:40,21:10,1.0,30.0,90.0,0.0,5678,8.644354337032917,Economy,No info
SpiceJet,6,2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2.0,50.0,170.0,0.0,3971,8.286773231131251,Economy,No info
Multiple carriers,6,2019,Delhi,Cochin,DEL → HYD → COK,07:10,16:10,9.0,0.0,540.0,1.0,7878,8.971829343530851,Economy,No info
Jet Airways,6,2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13.0,30.0,810.0,2.0,13014,9.47378098005493,Business,No info
IndiGo,5,2019,Banglore,Delhi,BLR → DEL,06:05,08:50,2.0,45.0,165.0,0.0,4423,8.394573477868327,Economy,No info
Jet Airways,6,2019,Delhi,Cochin,DEL → BOM → COK,14:00,04:25,14.0,25.0,865.0,1.0,10262,9.23620303150191,Economy,In-flight meal not included
Vistara,5,2019,Banglore,Delhi,BLR → DEL,09:45,12:35,2.0,50.0,170.0,0.0,4668,8.448485993406447,Economy,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,18:15,21.0,5.0,1265.0,1.0,10844,9.291367210618557,Economy,In-flight meal not included
Jet Airways,6,2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25,18.0,45.0,1125.0,2.0,10368,9.246479418592056,Economy,In-flight meal not included
IndiGo,4,2019,Banglore,Delhi,BLR → DEL,10:10,13:00,2.0,50.0,170.0,0.0,4591,8.431853144249223,Economy,No info
IndiGo,5,2019,Delhi,Cochin,DEL → BOM → COK,18:35,01:30,6.0,55.0,415.0,1.0,7191,8.880585523102495,Economy,No info
